report_period_start,report_period_end,interval_start,interval_end,node,namespace,pod,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,resource_id,pod_labels
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-cluster-node-tuning-operator,tuned-w67nh,0.744549,36.000000,,151791206400.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_controller_revision_hash:5f8576cddb|label_openshift_app:tuned|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver-operator,kube-apiserver-operator-55c4fd6867-x84c5,56.507481,36.000000,,233299476480.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:kube-apiserver-operator|label_pod_template_hash:55c4fd6867
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-cluster-storage-operator,csi-snapshot-controller-operator-fbd856dd8-976cv,5.513772,36.000000,,162660433920.000000,188743680000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_app:csi-snapshot-controller-operator|label_pod_template_hash:fbd856dd8
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-14-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-sdn,sdn-controller-vvpjn,0.853312,36.000000,,162503884800.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:sdn-controller|label_controller_revision_hash:58c5bb7768|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-monitoring,prometheus-k8s-0,451.454960,273.600000,,4814617313280.000000,4469450342400.000000,,8.000000,28800.000000,32884985856.000000,118385949081600.000000,i-0fa84719950bda5f1,label_app:prometheus|label_controller_revision_hash:prometheus-k8s-7465cfd977|label_prometheus:k8s|label_statefulset_kubernetes_io_pod_name:prometheus-k8s-0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-cluster-node-tuning-operator,tuned-54lmq,0.782334,36.000000,,298053304320.000000,188743680000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_controller_revision_hash:5f8576cddb|label_openshift_app:tuned|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-2-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-operator-lifecycle-manager,olm-operator-5d5fcdd6c-cpc4s,46.933410,36.000000,,552871526400.000000,603979776000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:olm-operator|label_pod_template_hash:5d5fcdd6c
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-scheduler,openshift-kube-scheduler-ip-10-0-208-111.us-east-2.compute.internal,10.868350,72.000000,,362002022400.000000,377487360000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:openshift-kube-scheduler|label_revision:12|label_scheduler:true
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,installer-13-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-image-registry,node-ca-kqgkj,0.815454,36.000000,,11776819200.000000,37748736000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_controller_revision_hash:7dbf69f566|label_name:node-ca|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver,revision-pruner-6-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-monitoring,node-exporter-spg4x,33.271007,32.400000,,137601515520.000000,792723456000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:node-exporter|label_controller_revision_hash:664bff5786|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-13-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-authentication-operator,authentication-operator-5498b9ddcb-49rb5,21.645772,36.000000,,336905256960.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:authentication-operator|label_pod_template_hash:5498b9ddcb
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-daemon-6tpg4,3.102143,144.000000,,199414087680.000000,377487360000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_controller_revision_hash:7fb4bd6f5b|label_k8s_app:machine-config-daemon|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-sdn,sdn-controller-d79cr,0.431413,36.000000,,75061002240.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:sdn-controller|label_controller_revision_hash:58c5bb7768|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-console,downloads-9cb4cd587-xfvhj,1.007526,36.000000,,170289070080.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:console|label_component:downloads|label_pod_template_hash:9cb4cd587
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-4-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-14-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-cluster-version,cluster-version-operator-86747c4bd5-cqs7p,19.324994,72.000000,,307951288320.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_k8s_app:cluster-version-operator|label_pod_template_hash:86747c4bd5
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-apiserver,kube-apiserver-ip-10-0-150-20.us-east-2.compute.internal,311.130710,1188.000000,,5809674731520.000000,4431701606400.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_apiserver:true|label_app:openshift-kube-apiserver|label_revision:14
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-apiserver,apiserver-66d8855bd8-6zcfn,27.295395,360.000000,,576898744320.000000,754974720000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_apiserver:true|label_app:openshift-apiserver-a|label_pod_template_hash:66d8855bd8|label_revision:0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-marketplace,redhat-marketplace-54f64899fb-bplcb,13.089291,7.290000,,182471049216.000000,76441190400.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_marketplace_operatorSource:redhat-marketplace|label_pod_template_hash:54f64899fb
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-ingress,router-default-5f4778557d-zsf99,11.695790,360.000000,,380739747840.000000,966367641600.000000,,8.000000,28800.000000,32884985856.000000,118385949081600.000000,i-0fa84719950bda5f1,label_ingresscontroller_operator_openshift_io_deployment_ingresscontroller:default|label_ingresscontroller_operator_openshift_io_hash:778c7cbf9f|label_pod_template_hash:5f4778557d
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-scheduler,revision-pruner-12-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-cluster-samples-operator,cluster-samples-operator-5b8bdd55ff-z6rlj,6.213216,72.000000,,242601492480.000000,,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_name:cluster-samples-operator|label_pod_template_hash:5b8bdd55ff
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-monitoring,prometheus-adapter-67d57676db-phwx9,2.089312,3.600000,,150471966720.000000,75497472000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_name:prometheus-adapter|label_pod_template_hash:67d57676db
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-apiserver,installer-6-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-monitoring,node-exporter-mc9xs,34.052167,32.400000,,239532933120.000000,792723456000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_app:node-exporter|label_controller_revision_hash:664bff5786|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-storage-version-migrator-operator,kube-storage-version-migrator-operator-544b784c68-vmndk,4.658274,36.000000,,191171543040.000000,188743680000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:kube-storage-version-migrator-operator|label_pod_template_hash:544b784c68
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-image-registry,node-ca-7qp4x,0.793323,36.000000,,11784437760.000000,37748736000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_controller_revision_hash:7dbf69f566|label_name:node-ca|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-controller-manager,controller-manager-wkdkw,18.322144,360.000000,,461285621760.000000,377487360000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:openshift-controller-manager|label_controller_manager:true|label_controller_revision_hash:7f6999c885|label_pod_template_generation:17
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-machine-api,machine-api-operator-59fb5bd4dc-t6mkd,1.903202,72.000000,,133308088320.000000,264241152000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_k8s_app:machine-api-operator|label_pod_template_hash:59fb5bd4dc
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-metering,presto-coordinator-0,415.399465,7200.000000,14400.000000,11731969228800.000000,7730941132800.000000,15461882265600.000000,8.000000,28800.000000,32884985856.000000,118385949081600.000000,i-0fa84719950bda5f1,label_app:presto|label_controller_revision_hash:presto-coordinator-7bf767d985|label_presto:coordinator|label_statefulset_kubernetes_io_pod_name:presto-coordinator-0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-14-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-monitoring,kube-state-metrics-b88767d9b-6sbjt,55.768211,14.400000,,640868843520.000000,452984832000.000000,,8.000000,28800.000000,33237303296.000000,119654291865600.000000,i-0eb3a4cb7807fb144,label_app:kube-state-metrics|label_pod_template_hash:b88767d9b
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-etcd,installer-2-ip-10-0-208-111.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0a265277069898d4c,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-monitoring,node-exporter-z8l86,26.347083,32.400000,,232751431680.000000,792723456000.000000,,8.000000,28800.000000,32884985856.000000,118385949081600.000000,i-0fa84719950bda5f1,label_app:node-exporter|label_controller_revision_hash:664bff5786|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-7-ip-10-0-184-152.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-cluster-node-tuning-operator,tuned-cl4mj,0.768072,36.000000,,288458833920.000000,188743680000.000000,,8.000000,28800.000000,32884985856.000000,118385949081600.000000,i-0fa84719950bda5f1,label_controller_revision_hash:5f8576cddb|label_openshift_app:tuned|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,installer-7-ip-10-0-150-20.us-east-2.compute.internal,,540.000000,540.000000,,360000000000.000000,360000000000.000000,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 16:00:00 +0000 UTC,2020-11-06 16:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-sdn,sdn-5kjl6,27.423918,360.000000,,226288926720.000000,754974720000.000000,,4.000000,14400.000000,16502939648.000000,59410582732800.000000,i-07017c9d687179be8,label_app:sdn|label_component:network|label_controller_revision_hash:66cbd78b69|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
